scientificName,decimalLongitude,decimalLatitude
Desmophyllum pertusum,-84.728,26.20481
Desmophyllum pertusum,5.71999979,63.50999832
Desmophyllum pertusum,-10.40999985,60.84999847
Desmophyllum pertusum,-84.73187,26.19786
Desmophyllum pertusum,-12.69999981,60.54999924
Desmophyllum pertusum,-79.60832977,29.27499962
Desmophyllum pertusum,-79.61658,28.7728
Desmophyllum pertusum,-79.83999634,26.10000038
Desmophyllum pertusum,-12.8166666,60.57500076
Desmophyllum pertusum,-79.62261,28.79273
Desmophyllum pertusum,-79.76547,28.38995
Desmophyllum pertusum,6.590000153,64.62000275
Desmophyllum pertusum,10.78999996,59.09000015
Desmophyllum pertusum,-10.27999973,59.02999878
Desmophyllum pertusum,-84.7319,26.19658
Desmophyllum pertusum,-79.62157,28.79178
Desmophyllum pertusum,-79.76687,28.38932
Desmophyllum pertusum,-88.37724,29.06943
Desmophyllum pertusum,13.10499954,36.86500168
Desmophyllum pertusum,5.5417,59.5942
Desmophyllum pertusum,-12.96000004,60.36000061
Desmophyllum pertusum,5.719,63.5212
Desmophyllum pertusum,3.74000001,62.58000183
Desmophyllum pertusum,7.590000153,64.01000214
Desmophyllum pertusum,-14.65499973,56.24000168
Desmophyllum pertusum,10.7947,59.0995
Desmophyllum pertusum,-125.09719,48.10575
Desmophyllum pertusum,-52.26,45.8
Desmophyllum pertusum,-84.73189,26.18769
Desmophyllum pertusum,22.45999908,70.26000214
Desmophyllum pertusum,5.679999828,63.70000076
Desmophyllum pertusum,8.630000114,64.37000275
Desmophyllum pertusum,-16.84333333,17.19666667
Desmophyllum pertusum,-10.68000031,60.84000015
Desmophyllum pertusum,7.9,63.9333
Desmophyllum pertusum,-14.19999981,56.59999847
Desmophyllum pertusum,-29,37.52999878
Desmophyllum pertusum,-84.7298,26.20471
Desmophyllum pertusum,9.170000076,64.97000122
Desmophyllum pertusum,-84.73194,26.1878
Desmophyllum pertusum,-125.01126,48.24295
Desmophyllum pertusum,-25.35000038,38.02000046
Desmophyllum pertusum,10.72999954,63.63999939
Desmophyllum pertusum,10.56335,67.059327
Desmophyllum pertusum,0.930000007,61.91999817
Desmophyllum pertusum,-79.6149,28.04172
Desmophyllum pertusum,-15,55
Desmophyllum pertusum,-79.61000061,26.93000031
Desmophyllum pertusum,21.1738,70.4456
Desmophyllum pertusum,4.53000021,60.75
Desmophyllum pertusum,22.46999931,70.26999664
Desmophyllum pertusum,-119.6916733,33.92499924
Desmophyllum pertusum,8.0117,64.075
Desmophyllum pertusum,10.30000019,68.02999878
Desmophyllum pertusum,20.65999985,70.40000153
Desmophyllum pertusum,5.610000134,-1.379999995
Desmophyllum pertusum,77.55999756,-37.77999878
Desmophyllum pertusum,-6.659999847,60.58000183
Desmophyllum pertusum,12,67.01000214
Desmophyllum pertusum,5.389999866,63.18999863
Desmophyllum pertusum,-79.08999634,31.73999977
Desmophyllum pertusum,-125.01127,48.24295
Desmophyllum pertusum,10.78999996,59.09000015
Desmophyllum pertusum,-2.900000095,60.70999908
Desmophyllum pertusum,-16.85000038,18.87999916
Desmophyllum pertusum,-79.75226,28.32056
Desmophyllum pertusum,11.1223,66.9698
Desmophyllum pertusum,10.0392,67.1723
Desmophyllum pertusum,9.149999619,64.95999908
Desmophyllum pertusum,-79.75163,28.32145
Desmophyllum pertusum,-91.22389221,27.74666977
Desmophyllum pertusum,-27.30999947,64.375
Desmophyllum pertusum,-6,47
Desmophyllum pertusum,-9.159999847,60.58000183
Desmophyllum pertusum,22.478491,70.269315
Desmophyllum pertusum,-8,48
Desmophyllum pertusum,10.89999962,66.91999817
Desmophyllum pertusum,-88.37705,29.06965
Desmophyllum pertusum,5.4884,-26.1607
Desmophyllum pertusum,-79.76664,28.38914
Desmophyllum pertusum,5.55,60.2133
Desmophyllum pertusum,8.350000381,64.09999847
Desmophyllum pertusum,-84.73167,26.20445
Desmophyllum pertusum,-88.01000214,29.15999985
Desmophyllum pertusum,7.864999771,63.91500092
Desmophyllum pertusum,-79.61445,28.04127
Desmophyllum pertusum,-15,55
Desmophyllum pertusum,-79.6277,28.46099
Desmophyllum pertusum,-2.099999905,43.96699905
Desmophyllum pertusum,11.13000011,66.95999908
Desmophyllum pertusum,14.302262,68.952533
Desmophyllum pertusum,-84.73215,26.19896
Desmophyllum pertusum,14.3742285,68.9316332
Desmophyllum pertusum,8.75,64.37999725
Desmophyllum pertusum,6.5432,65.1183
Desmophyllum pertusum,7.869999886,63.91999817
Desmophyllum pertusum,-6.329999924,60.33000183
Desmophyllum pertusum,14.35158564,68.93377244
Desmophyllum pertusum,10.7377,59.0617
Desmophyllum pertusum,4.960000038,62.63999939
Desmophyllum pertusum,7.585367092,65.70184299
Desmophyllum pertusum,-14.60999966,56.29000092
Desmophyllum pertusum,14.40083676,68.91983896
Desmophyllum pertusum,20.9777,70.4363
Desmophyllum pertusum,-119.47347,33.92013
Desmophyllum pertusum,14.35811601,68.9383765
Desmophyllum pertusum,-79.75092,28.32214
Desmophyllum pertusum,-119.47256,33.91962
Desmophyllum pertusum,-5,46
Desmophyllum pertusum,-79.75907,28.32035
Desmophyllum pertusum,-79.75883,28.32026
Desmophyllum pertusum,21.09000015,70.44999695
Desmophyllum pertusum,-84.72864,26.20471
Desmophyllum pertusum,4.139999866,62.74000168
Desmophyllum pertusum,-79.75119,28.32212
Desmophyllum pertusum,16.39999962,69.70999908
Desmophyllum pertusum,7.855881507,64.0553805
Desmophyllum pertusum,-13.5,52.5
Desmophyllum pertusum,-84.73169,26.18782
Desmophyllum pertusum,5.8119,63.5986
Desmophyllum pertusum,-16.23833333,25.40333333
Desmophyllum pertusum,-5.565000057,61.94499969
Desmophyllum pertusum,5.910096902,62.44523074
Desmophyllum pertusum,6.150000095,65.29000092
Desmophyllum pertusum,-6,47
Desmophyllum pertusum,-79.72325,28.45853
Desmophyllum pertusum,-79.62175,28.79176
Desmophyllum pertusum,-84.72979,26.20474
Desmophyllum pertusum,7.940000057,64.09999847
Desmophyllum pertusum,6.849999905,62.90000153
Desmophyllum pertusum,-79.61497,28.04115
Desmophyllum pertusum,14.38736002,68.91363965
Desmophyllum pertusum,7.360000134,63.33000183
Desmophyllum pertusum,-67.05000305,17.78000069
Desmophyllum pertusum,-8.64083004,44.17166901
Desmophyllum pertusum,5.105000019,63.06000137
Desmophyllum pertusum,6.7069,62.9638
Desmophyllum pertusum,-13.93999958,53.77000046
Desmophyllum pertusum,7.852272,63.703142
Desmophyllum pertusum,-9.291666667,33.175
Desmophyllum pertusum,-10.77999973,31.72999954
Desmophyllum pertusum,7.8785,64.1733
Desmophyllum pertusum,-25.67000008,37.88000107
Desmophyllum pertusum,21.80999947,70.76999664
Desmophyllum pertusum,-84.83300018,26.5
Desmophyllum pertusum,-6,47
Desmophyllum pertusum,-79.75882,28.32002
Desmophyllum pertusum,-79.61000061,29.28000069
Desmophyllum pertusum,-119.13907,33.70949
Desmophyllum pertusum,-20.05999947,63.16999817
Desmophyllum pertusum,14.36591757,68.92258881
Desmophyllum pertusum,-79.61595,28.7756
Desmophyllum pertusum,9.899999619,63.70999908
Desmophyllum pertusum,14.47128756,68.88828442
Desmophyllum pertusum,-119.47326,33.92014
Desmophyllum pertusum,-87,29.22999954
Desmophyllum pertusum,-87.1639,5.4083
Desmophyllum pertusum,-8,48
Desmophyllum pertusum,-119.13867,33.70941
Desmophyllum pertusum,-79.25,31.68000031
Desmophyllum pertusum,-88.37999725,29.10000038
Desmophyllum pertusum,-8,48
Desmophyllum pertusum,-119.13868,33.70949
Desmophyllum pertusum,14.35748568,68.92984721
Desmophyllum pertusum,-14.65999985,57.25999832
Desmophyllum pertusum,-79.20305,31.77785
Desmophyllum pertusum,-84.73237,26.18532
Desmophyllum pertusum,-6.75,59.95000076
Desmophyllum pertusum,-79.75908,28.32031
Desmophyllum pertusum,6.644537626,66.3092634
Desmophyllum pertusum,14.38646057,68.91848324
Desmophyllum pertusum,5.590000153,63.72999954
Desmophyllum pertusum,5.710077,63.734005
Desmophyllum pertusum,-79.08999634,31.73999977
Desmophyllum pertusum,-79.12000275,31.70000076
Desmophyllum pertusum,7.940000057,64.04000092
Desmophyllum pertusum,-7.869999886,61.02000046
Desmophyllum pertusum,-79.7231,28.45844
Desmophyllum pertusum,-47.9025,-30.0583
Desmophyllum pertusum,-6.179999828,59.75999832
Desmophyllum pertusum,5.7254,63.5128
Desmophyllum pertusum,-84.75583,26.33559
Desmophyllum pertusum,-80.13667297,30.50333023
Desmophyllum pertusum,-79.11667,31.43333
Desmophyllum pertusum,-14.98999977,52.82500076
Desmophyllum pertusum,-90.08118,27.97566
Desmophyllum pertusum,7.960000038,64.37000275
Desmophyllum pertusum,-79.12662,31.7048
Desmophyllum pertusum,-119.13901,33.70959
Desmophyllum pertusum,-14.32999992,56.90999985
Desmophyllum pertusum,14.37287267,68.91579297
Desmophyllum pertusum,-88.38347,29.10739
Desmophyllum pertusum,-8.875,62.33499908
Desmophyllum pertusum,-84.19126892,26.96666908
Desmophyllum pertusum,11.13000011,66.95999908
Desmophyllum pertusum,5.210000038,63.04999924
Desmophyllum pertusum,4.059999943,62.63999939
Desmophyllum pertusum,6.25,63.9
Desmophyllum pertusum,-84.72884,26.20459
Desmophyllum pertusum,14.214805,69.013497
Desmophyllum pertusum,-84.73206,26.19894
Desmophyllum pertusum,-79.61506,28.04139
Desmophyllum pertusum,6.5271,65.1249
Desmophyllum pertusum,-79.75867,28.32026
Desmophyllum pertusum,-4,46
Desmophyllum pertusum,-11.69999981,51.45000076
Desmophyllum pertusum,10.5667,66.2375
Desmophyllum pertusum,4.0167,62.675
Desmophyllum pertusum,14.39091246,68.9183213
Desmophyllum pertusum,-16.68000031,17.5
Desmophyllum pertusum,6.237656,64.43317
Desmophyllum pertusum,14.2493232,68.96796768
Desmophyllum pertusum,-15,55
Desmophyllum pertusum,14.41365942,68.9225729
Desmophyllum pertusum,-14.75,56.95000076
Desmophyllum pertusum,-84.57183,25.6335
Desmophyllum pertusum,-79.08332825,31.89999962
Desmophyllum pertusum,-79.72305,28.45849
Desmophyllum pertusum,9.149999619,64.95999908
Desmophyllum pertusum,8.500338,64.126426
Desmophyllum pertusum,-79.91832733,30.26667023
Desmophyllum pertusum,-79.3666687,31.33333015
Desmophyllum pertusum,-29.5,38.24
Desmophyllum pertusum,-79.62665,28.4569
Desmophyllum pertusum,-10.80000019,60.79999924
Desmophyllum pertusum,5.190000057,63.06999969
Desmophyllum pertusum,-79.72248,28.45725
Desmophyllum pertusum,-55.36,52.75
Desmophyllum pertusum,14.44056789,68.90361312
Desmophyllum pertusum,-79.73000336,29.15999985
Desmophyllum pertusum,-84.72973,26.20473
Desmophyllum pertusum,-79.41643,27.16697
Desmophyllum pertusum,5.730000019,60.65000153
Desmophyllum pertusum,7.559999943,63.34999847
Desmophyllum pertusum,-26.82999992,38.51499939
Desmophyllum pertusum,7.909999847,64.5
Desmophyllum pertusum,-62.70000076,11.60000038
Desmophyllum pertusum,-12.56000042,60.45999908
Desmophyllum pertusum,9.276753,67.466974
Desmophyllum pertusum,5.540226667,59.88883333
Desmophyllum pertusum,7.949999809,63.88000107
Desmophyllum pertusum,-12.93000031,60.40000153
Desmophyllum pertusum,-8.180000305,61.5
Desmophyllum pertusum,-16.51166725,59.27583313
Desmophyllum pertusum,-8,48
Desmophyllum pertusum,14.37412762,68.90238295
Desmophyllum pertusum,14.4730045,68.88805245
Desmophyllum pertusum,-13.93000031,53.68999863
Desmophyllum pertusum,5.320000172,62.20000076
Desmophyllum pertusum,16.055313,68.281314
Desmophyllum pertusum,8.020000458,64.06999969
Desmophyllum pertusum,-79.61677,28.7742
Desmophyllum pertusum,-13.38000011,57.45000076
Desmophyllum pertusum,7.7732,64.1417
Desmophyllum pertusum,-72.83332825,12.22167015
Desmophyllum pertusum,-10.22999954,60.86000061
Desmophyllum pertusum,-17.51000023,56.68999863
Desmophyllum pertusum,18.57325,70.754445
Desmophyllum pertusum,-79.37000275,31.32999992
Desmophyllum pertusum,5.1367,63.0983
Desmophyllum pertusum,20.55,70.33
Desmophyllum pertusum,-6,47
Desmophyllum pertusum,5.099999905,62.97000122
Desmophyllum pertusum,-22.03000069,63.59999847
Desmophyllum pertusum,11.18999958,66.87000275
Desmophyllum pertusum,-11.85499954,60.47999954
Desmophyllum pertusum,-15.80000019,55.49000168
Desmophyllum pertusum,14.38280066,68.90942472
Desmophyllum pertusum,-79.72344,28.45867
Desmophyllum pertusum,-12.77000046,52.13999939
Desmophyllum pertusum,-7.78000021,59.61999893
Desmophyllum pertusum,-30.19000053,34.02999878
Desmophyllum pertusum,-79.65000153,29.42000008
Desmophyllum pertusum,-15,55
Desmophyllum pertusum,3.779999971,62.58000183
Desmophyllum pertusum,22.46999931,70.26000214
Desmophyllum pertusum,8.149999619,64.11000061
Desmophyllum pertusum,-119.13867,33.70941
Desmophyllum pertusum,-13.27499962,57.13000107
Desmophyllum pertusum,6.5812,65.1103
Desmophyllum pertusum,4.029532,62.685211
Desmophyllum pertusum,7.630809216,65.70628654
Desmophyllum pertusum,-15.78999996,55.49000168
Desmophyllum pertusum,8.359999657,65.29000092
Desmophyllum pertusum,10.67000008,66.26000214
Desmophyllum pertusum,-40.45500183,-22.68829918
Desmophyllum pertusum,-91.54000092,27.70000076
Desmophyllum pertusum,-79.13999939,31.69000053
Desmophyllum pertusum,20.605,70.316
Desmophyllum pertusum,-86.99995,29.23357
Desmophyllum pertusum,-15.64000034,55.52500153
Desmophyllum pertusum,18.68618005,70.76152869
Desmophyllum pertusum,7.597904681,65.7056288
Desmophyllum pertusum,-88.01618,29.15745
Desmophyllum pertusum,-13.32499981,57.47000122
Desmophyllum pertusum,-20.10000038,63.20000076
Desmophyllum pertusum,-6,47
Desmophyllum pertusum,-79.6277,28.46099
Desmophyllum pertusum,-77.69999695,32.00999832
Desmophyllum pertusum,11.10000038,66.97000122
Desmophyllum pertusum,-8.083000183,47.73300171
Desmophyllum pertusum,-78.23,30.98
Desmophyllum pertusum,-93.58553,27.42729
Desmophyllum pertusum,7.588134014,65.70263135
Desmophyllum pertusum,7.917,64.0365
Desmophyllum pertusum,14.24723903,69.01115173
Desmophyllum pertusum,-78.9583,31.55
Desmophyllum pertusum,5.699999809,63.68999863
Desmophyllum pertusum,9.600000381,43.22000122
Desmophyllum pertusum,-10.30000019,60.25999832
Desmophyllum pertusum,-79.61387,28.03917
Desmophyllum pertusum,-79.61546,28.32186
Desmophyllum pertusum,-79.61484,28.04065
Desmophyllum pertusum,6.159999847,65.75
Desmophyllum pertusum,-13.48999977,53.58499908
Desmophyllum pertusum,10.7416,59.0712
Desmophyllum pertusum,10.89999962,66.91999817
Desmophyllum pertusum,-79.61312,28.16198
Desmophyllum pertusum,-6.960000038,46.5
Desmophyllum pertusum,-119.47261,33.91959
Desmophyllum pertusum,-1.690000057,61.38000107
Desmophyllum pertusum,7.657203333,65.74511455
Desmophyllum pertusum,-13.0666666,60.36666489
Desmophyllum pertusum,8.180000305,64.12999725
Desmophyllum pertusum,6.010000229,65.69999695
Desmophyllum pertusum,6.8661,62.8998
Desmophyllum pertusum,-9.5,62.04999924
Desmophyllum pertusum,14.40449791,68.91540425
Desmophyllum pertusum,-7.239999771,47.54999924
Desmophyllum pertusum,6.079999924,65.33000183
Desmophyllum pertusum,-14.90999985,52.22999954
Desmophyllum pertusum,5.340000153,63.22000122
Desmophyllum pertusum,5.8103,63.5988
Desmophyllum pertusum,-29,37.52999878
Desmophyllum pertusum,-119.6900024,33.91999817
Desmophyllum pertusum,-30.19000053,34.02000046
Desmophyllum pertusum,-13.90999985,53.70000076
Desmophyllum pertusum,14.23840815,69.01289242
Desmophyllum pertusum,-79.5,30.84000015
Desmophyllum pertusum,-10.97999954,60.63000107
Desmophyllum pertusum,12.32999992,66.30000305
Desmophyllum pertusum,-79.61551,28.32405
Desmophyllum pertusum,-12.56000042,52.22000122
Desmophyllum pertusum,-13.64999962,58.90000153
Desmophyllum pertusum,6.599999905,64.61000061
Desmophyllum pertusum,18.079209,70.125312
Desmophyllum pertusum,-88.01226,29.1696
Desmophyllum pertusum,-6,47
Desmophyllum pertusum,14.37965614,68.92616771
Desmophyllum pertusum,-79.66000366,30.5
Desmophyllum pertusum,-79.76039,28.31969
Desmophyllum pertusum,-79.50282288,30.57008934
Desmophyllum pertusum,4.119999886,62.59999847
Desmophyllum pertusum,7.630690804,65.70275899
Desmophyllum pertusum,-84.7462,26.3365
Desmophyllum pertusum,-79.73000336,29.35000038
Desmophyllum pertusum,7.880000114,63.93999863
Desmophyllum pertusum,9.289999962,63.54999924
Desmophyllum pertusum,5.711097,63.733891
Desmophyllum pertusum,8.050000191,64.09999847
Desmophyllum pertusum,-79.62000275,26.93000031
Desmophyllum pertusum,-13.39500046,58.15499878
Desmophyllum pertusum,-79.61321,28.16166
Desmophyllum pertusum,10.97999954,66.91000366
Desmophyllum pertusum,-176.87,-12.53
Desmophyllum pertusum,14.4076,68.9292
Desmophyllum pertusum,-79.09999847,26.47999954
Desmophyllum pertusum,-44.75,-25.3
Desmophyllum pertusum,7.8958,64.1765
Desmophyllum pertusum,5.6343,64.1917
Desmophyllum pertusum,14.36685414,68.92727705
Desmophyllum pertusum,-79.72338,28.45849
Desmophyllum pertusum,-79.75867,28.32032
Desmophyllum pertusum,14.36768532,68.9449026
Desmophyllum pertusum,6.198754,64.171273
Desmophyllum pertusum,-6,47
Desmophyllum pertusum,-176.87,-12.53
Desmophyllum pertusum,-91.8333,27.6
Desmophyllum pertusum,-15.76000023,59.25999832
Desmophyllum pertusum,-79.61000061,26.37999916
Desmophyllum pertusum,4.010000229,62.65999985
Desmophyllum pertusum,-78.62999725,32.11999893
Desmophyllum pertusum,-84.73159,26.18744
Desmophyllum pertusum,-79.90000153,25.60000038
Desmophyllum pertusum,6.5806,65.1103
Desmophyllum pertusum,-12.89999962,60.36666489
Desmophyllum pertusum,7.590641682,65.7045838
Desmophyllum pertusum,5.659999847,63.70999908
Desmophyllum pertusum,5.2739,62.5367
Desmophyllum pertusum,6.320000172,-26.18000031
Desmophyllum pertusum,-79.75196,28.32076
Desmophyllum pertusum,-13.05000019,52.38000107
Desmophyllum pertusum,14.31317323,68.95405207
Desmophyllum pertusum,-10.28499985,59.03499985
Desmophyllum pertusum,-15,55
Desmophyllum pertusum,14.39018409,68.94060043
Desmophyllum pertusum,14.37007303,68.92708141
Desmophyllum pertusum,-79.6278,28.46306
Desmophyllum pertusum,-127.7900009,32.90999985
Desmophyllum pertusum,-5,46
Desmophyllum pertusum,-16,59.25
Desmophyllum pertusum,-121.97717,36.83227
Desmophyllum pertusum,-79.61551,28.32187
Desmophyllum pertusum,10.43000031,59.08000183
Desmophyllum pertusum,5.269999981,63.11000061
Desmophyllum pertusum,-88.01165,29.16474
Desmophyllum pertusum,21.75,70.5667
Desmophyllum pertusum,14.3641185,68.9335824
Desmophyllum pertusum,-14.05500031,63.86999893
Desmophyllum pertusum,20.6167,70.37
Desmophyllum pertusum,13.47000027,67.18000031
Desmophyllum pertusum,-15.77999973,55.5
Desmophyllum pertusum,-84.73251,26.18605
Desmophyllum pertusum,7.900000095,63.93999863
Desmophyllum pertusum,-79.3133,27.0667
Desmophyllum pertusum,-4,46
Desmophyllum pertusum,6.590000153,64.62000275
Desmophyllum pertusum,-89.80008,28.19201
Desmophyllum pertusum,4.03063,62.684436
Desmophyllum pertusum,11.11999989,66.97000122
Desmophyllum pertusum,-24.76000023,37.25999832
Desmophyllum pertusum,7.889999866,63.95000076
Desmophyllum pertusum,6.579999924,64.91999817
Desmophyllum pertusum,-15,55
Desmophyllum pertusum,1.25999999,58.45999908
Desmophyllum pertusum,-13.94999981,53.77999878
Desmophyllum pertusum,-84.73213,26.20377
Desmophyllum pertusum,6.765517747,63.0074841
Desmophyllum pertusum,-11.83333302,60.20000076
Desmophyllum pertusum,8.020000458,64.06999969
Desmophyllum pertusum,-79.75129,28.3222
Desmophyllum pertusum,14.30543764,68.95518548
Desmophyllum pertusum,9.9917,63.4742
Desmophyllum pertusum,-79.62232,28.79284
Desmophyllum pertusum,5.349999905,63.20999908
Desmophyllum pertusum,-79.6212,28.79588
Desmophyllum pertusum,6.699999809,62.97999954
Desmophyllum pertusum,10.56999969,58.59999847
Desmophyllum pertusum,-15.30000019,56.15999985
Desmophyllum pertusum,8.035,64.0833
Desmophyllum pertusum,-15,56.33000183
Desmophyllum pertusum,-7,43.83000183
Desmophyllum pertusum,14.37129587,68.900047
Desmophyllum pertusum,10.51126921,63.60154413
Desmophyllum pertusum,-44.4333,-24.9011
Desmophyllum pertusum,-4,46
Desmophyllum pertusum,14.4458822,68.90587829
Desmophyllum pertusum,-84.73185,26.19928
Desmophyllum pertusum,-13,60.40000153
Desmophyllum pertusum,5.130000114,63.08000183
Desmophyllum pertusum,-12.60499954,60.43500137
Desmophyllum pertusum,-31.37999916,39.41999817
Desmophyllum pertusum,-6.599999905,43.34999847
Desmophyllum pertusum,-79.62752,28.46312
Desmophyllum pertusum,7.632393114,65.70682119
Desmophyllum pertusum,-14.07499981,63.79499817
Desmophyllum pertusum,-119.13867,33.70941
Desmophyllum pertusum,-84.72761,26.20459
Desmophyllum pertusum,9.260000229,63.66999817
Desmophyllum pertusum,-28.5,30
Desmophyllum pertusum,14.39379148,68.93947217
Desmophyllum pertusum,-13.25,57.06000137
Desmophyllum pertusum,14.33114943,68.94310939
Desmophyllum pertusum,19.166136,70.610802
Desmophyllum pertusum,-80.80000305,24.29999924
Desmophyllum pertusum,5.929848,64.016076
Desmophyllum pertusum,14.3929903,68.94009861
Desmophyllum pertusum,-84.72677,26.20756
Desmophyllum pertusum,14.39414129,68.92300282
Desmophyllum pertusum,9.208572,64.258998
Desmophyllum pertusum,-13.32999992,57.47499847
Desmophyllum pertusum,-88.37705,29.06965
Desmophyllum pertusum,-15.64999962,55.58000183
Desmophyllum pertusum,7.8717,63.9205
Desmophyllum pertusum,-79.62707,28.46381
Desmophyllum pertusum,5.110000134,63.06000137
Desmophyllum pertusum,-79.61648,28.77221
Desmophyllum pertusum,4.699999809,62.79999924
Desmophyllum pertusum,14.39868034,68.92644337
Desmophyllum pertusum,-84.73125,26.18806
Desmophyllum pertusum,-15.63000011,55.52999878
Desmophyllum pertusum,-15.67000008,55.54000092
Desmophyllum pertusum,4.510000229,60.77999878
Desmophyllum pertusum,14.3811844,68.89970351
Desmophyllum pertusum,10.72999954,59.09999847
Desmophyllum pertusum,-28.93000031,60.36999893
Desmophyllum pertusum,-89.31842,28.44111
Desmophyllum pertusum,6.710000038,62.95999908
Desmophyllum pertusum,-79.62222,28.79277
Desmophyllum pertusum,-4,46
Desmophyllum pertusum,-12.77000046,52.15000153
Desmophyllum pertusum,-79.61463,28.04158
Desmophyllum pertusum,14.38419937,68.93156906
Desmophyllum pertusum,-5,46
Desmophyllum pertusum,-16.06999969,55.43999863
Desmophyllum pertusum,9.109999657,64.94000244
Desmophyllum pertusum,-31.038,41.547
Desmophyllum pertusum,-5.664999962,61.69499969
Desmophyllum pertusum,-5.900000095,61.04499817
Desmophyllum pertusum,-15.65999985,55.50999832
Desmophyllum pertusum,-79.75242,28.32056
Desmophyllum pertusum,5.1522,63.0863
Desmophyllum pertusum,7.880000114,64.16999817
Desmophyllum pertusum,-5.565000057,61.93500137
Desmophyllum pertusum,-119.13321,33.70699
Desmophyllum pertusum,7.631050336,65.70461071
Desmophyllum pertusum,-6.809999943,35.43000031
Desmophyllum pertusum,-12.77999973,52.13999939
Desmophyllum pertusum,7.769999981,64.13999939
Desmophyllum pertusum,-79.66000366,30.5
Desmophyllum pertusum,-79.61457,28.04034
Desmophyllum pertusum,-84.73192,26.19737
Desmophyllum pertusum,-79.75938,28.32112
Desmophyllum pertusum,14.37661489,68.89826307
Desmophyllum pertusum,-88.33300018,29.16699982
Desmophyllum pertusum,-13.25,58
Desmophyllum pertusum,5.760000229,63.70000076
Desmophyllum pertusum,-84.73267,26.18614
Desmophyllum pertusum,-7.420000076,59.79999924
Desmophyllum pertusum,-84.73193,26.18788
Desmophyllum pertusum,-14.52499962,57.06499863
Desmophyllum pertusum,-79.75324,28.32063
Desmophyllum pertusum,7.733489,66.664912
Desmophyllum pertusum,7.8667,64.3
Desmophyllum pertusum,-7.304999828,47.56499863
Desmophyllum pertusum,8.6652,65.1598
Desmophyllum pertusum,-16.54999924,32.43999863
Desmophyllum pertusum,-6,47
Desmophyllum pertusum,14.35457533,68.93367418
Desmophyllum pertusum,-28.10000038,38.59000015
Desmophyllum pertusum,5.072219,63.005898
Desmophyllum pertusum,4.52928,62.887513
Desmophyllum pertusum,5.210000038,62.61000061
Desmophyllum pertusum,-89.79829,28.19406
Desmophyllum pertusum,-79.83934784,26.09494972
Desmophyllum pertusum,-10.46666622,60.43333435
Desmophyllum pertusum,7.590791949,65.70302383
Desmophyllum pertusum,-44.5333,-24.8167
Desmophyllum pertusum,7.8928,63.959
Desmophyllum pertusum,-79.43333,30.73333
Desmophyllum pertusum,-11.76000023,51.40999985
Desmophyllum pertusum,6.9333,65.1333
Desmophyllum pertusum,9.5167,63.6167
Desmophyllum pertusum,-79.94999695,25.79999924
Desmophyllum pertusum,8.066,64.0968
Desmophyllum pertusum,-79.75864,28.31987
Desmophyllum pertusum,21.06999969,70.41999817
Desmophyllum pertusum,-11.73999977,51.45000076
Desmophyllum pertusum,-17.29999924,14.97999954
Desmophyllum pertusum,3.152002,62.483641
Desmophyllum pertusum,-15.81999969,59.25
Desmophyllum pertusum,14.3972019,68.91507421
Desmophyllum pertusum,-25.29999924,37.65000153
Desmophyllum pertusum,-10.30500031,60.36999893
Desmophyllum pertusum,-10.57999992,60.29999924
Desmophyllum pertusum,-88.37999725,29.10000038
Desmophyllum pertusum,-15,55
Desmophyllum pertusum,22.7332,70.4333
Desmophyllum pertusum,-84.72807,26.20702
Desmophyllum pertusum,-18.42416668,58.77583313
Desmophyllum pertusum,22.1893,70.9287
Desmophyllum pertusum,5.275333333,59.985
Desmophyllum pertusum,9.0167,63.4917
Desmophyllum pertusum,-84.73117,26.20455
Desmophyllum pertusum,14.24429094,69.00544353
Desmophyllum pertusum,-79.55000305,26.64999962
Desmophyllum pertusum,-6,47
Desmophyllum pertusum,-29.03000069,38.52999878
Desmophyllum pertusum,-76.46386,33.56957
Desmophyllum pertusum,-119.13867,33.70941
Desmophyllum pertusum,8.0167,63.8667
Desmophyllum pertusum,10.43999958,59.02999878
Desmophyllum pertusum,-88.01777649,29.15806007
Desmophyllum pertusum,-7.050000191,59.84500122
Desmophyllum pertusum,-84.72797,26.20473
Desmophyllum pertusum,5.190000057,59.56999969
Desmophyllum pertusum,-84.731,26.1867
Desmophyllum pertusum,5.150000095,63.06999969
Desmophyllum pertusum,8.0457,64.0867
Desmophyllum pertusum,-79.7236,28.45872
Desmophyllum pertusum,14.39463098,68.91513627
Desmophyllum pertusum,22.3167,70.2783
Desmophyllum pertusum,7.889999866,63.93000031
Desmophyllum pertusum,-86.5610199,24.06275177
Desmophyllum pertusum,10.06999969,67.23000336
Desmophyllum pertusum,20.5633,70.3317
Desmophyllum pertusum,-10.55000019,60.34999847
Desmophyllum pertusum,8.164999962,64.12000275
Desmophyllum pertusum,-78.88308,31.70015
Desmophyllum pertusum,5.71999979,63.50999832
Desmophyllum pertusum,162.0166931,-51
Desmophyllum pertusum,-84.73176,26.19649
Desmophyllum pertusum,-79.40000153,30.85000038
Desmophyllum pertusum,-11.85000038,60.47999954
Desmophyllum pertusum,-33.38000107,39.43999863
Desmophyllum pertusum,-86.85449,29.47614
Desmophyllum pertusum,7.857438,63.702103
Desmophyllum pertusum,16.915448,69.854182
Desmophyllum pertusum,14.31657827,68.95063984
Desmophyllum pertusum,-14.75,63.59500122
